category	item_no	sub_item	item_name	receipt_code	procedure_name	level1_only
C	GEN_C16		開胸手術（９日間）	150359910	大動脈瘤切除術（上行・弓部同時）（自己弁温存型基部置換術）	0
C	GEN_C16		開胸手術（９日間）	150275910	大動脈瘤切除術（上行・弓部同時）（その他）	0
C	GEN_C16		開胸手術（９日間）	150150110	大動脈瘤切除術（下行）	0
C	GEN_C16		開胸手術（９日間）	150264810	大動脈瘤切除術（胸腹部大動脈）	0
C	GEN_C16		開胸手術（９日間）	150375870	心臓弁再置換術加算（大動脈瘤切除術（吻合又は移植含む））（１弁）	0
C	GEN_C16		開胸手術（９日間）	150375970	心臓弁再置換術加算（大動脈瘤切除術（吻合又は移植含む））（２弁）	0
C	GEN_C16		開胸手術（９日間）	150376070	心臓弁再置換術加算（大動脈瘤切除術（吻合又は移植含む））（３弁）	0
C	GEN_C16		開胸手術（９日間）	150381550	オープン型ステントグラフト内挿術（弓部）	0
C	GEN_C16		開胸手術（９日間）	150381650	オープン型ステントグラフト内挿術（上行・弓部同時、弁置換・形成）	0
C	GEN_C16		開胸手術（９日間）	150381750	オープン型ステントグラフト内挿術（上行・弓部同時、弁・基部置換）	0
C	GEN_C16		開胸手術（９日間）	150381850	オープン型ステントグラフト内挿術（上行・弓部同時、弁温存置換術）	0
C	GEN_C16		開胸手術（９日間）	150381950	オープン型ステントグラフト内挿術（上行・弓部同時、その他）	0
C	GEN_C16		開胸手術（９日間）	150382050	オープン型ステントグラフト内挿術（下行）	0
C	GEN_C16		開胸手術（９日間）	150151810	動脈管開存症手術（動脈管開存閉鎖術（直視下））	0
C	GEN_C16		開胸手術（９日間）	150139110	肺動脈絞扼術	0
C	GEN_C16		開胸手術（９日間）	150319810	血管輪又は重複大動脈弓離断手術	0
C	GEN_C16		開胸手術（９日間）	150319910	巨大側副血管手術（肺内肺動脈統合術）	0
C	GEN_C16		開胸手術（９日間）	150138810	体動脈肺動脈短絡手術（ブラロック手術、ウォーターストン手術）	0
C	GEN_C16		開胸手術（９日間）	150151910	大動脈縮窄（離断）症手術（単独）	0
C	GEN_C16		開胸手術（９日間）	150320010	大動脈縮窄（離断）症手術（心室中隔欠損症手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150320110	大動脈縮窄（離断）症手術（複雑心奇形手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150144110	大動脈肺動脈中隔欠損症手術（単独）	0
C	GEN_C16		開胸手術（９日間）	150320210	大動脈肺動脈中隔欠損症手術（心内奇形手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150320310	三尖弁手術（エプスタイン氏奇形、ウール氏病手術）	0
C	GEN_C16		開胸手術（９日間）	150139410	肺動脈狭窄症手術（肺動脈弁切開術（単独））	0
C	GEN_C16		開胸手術（９日間）	150320410	純型肺動脈弁閉鎖症手術（肺動脈弁切開術（単独））	0
C	GEN_C16		開胸手術（９日間）	150142910	肺動脈狭窄症手術（右室流出路形成又は肺動脈形成を伴う）	0
C	GEN_C16		開胸手術（９日間）	150320510	純型肺動脈弁閉鎖症手術（右室流出路形成又は肺動脈形成を伴う）	0
C	GEN_C16		開胸手術（９日間）	150145110	肺静脈還流異常症手術（部分肺静脈還流異常）	0
C	GEN_C16		開胸手術（９日間）	150376210	肺静脈還流異常症手術（総肺静脈還流異常）（心臓型）	0
C	GEN_C16		開胸手術（９日間）	150376310	肺静脈還流異常症手術（総肺静脈還流異常）（その他）	0
C	GEN_C16		開胸手術（９日間）	150144910	肺静脈形成術	0
C	GEN_C16		開胸手術（９日間）	150142410	心房中隔欠損作成術（心房中隔欠損作成術）	0
C	GEN_C16		開胸手術（９日間）	150141810	心房中隔欠損閉鎖術（単独）	0
C	GEN_C16		開胸手術（９日間）	150141910	心房中隔欠損閉鎖術（肺動脈弁狭窄を合併する）	0
C	GEN_C16		開胸手術（９日間）	150142050	三心房心手術	0
C	GEN_C16		開胸手術（９日間）	150142110	心室中隔欠損閉鎖術（単独）	0
C	GEN_C16		開胸手術（９日間）	150142210	心室中隔欠損閉鎖術（肺動脈絞扼術後肺動脈形成を伴う）	0
C	GEN_C16		開胸手術（９日間）	150142310	心室中隔欠損閉鎖術（大動脈弁形成を伴う）	0
C	GEN_C16		開胸手術（９日間）	150142810	心室中隔欠損閉鎖術（右室流出路形成を伴う）	0
C	GEN_C16		開胸手術（９日間）	150144010	バルサルバ洞動脈瘤手術（単独）	0
C	GEN_C16		開胸手術（９日間）	150320710	バルサルバ洞動脈瘤手術（大動脈閉鎖不全症手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150144550	右室二腔症手術	0
C	GEN_C16		開胸手術（９日間）	150147410	不完全型房室中隔欠損症手術（心房中隔欠損パッチ閉鎖術（単独））	0
C	GEN_C16		開胸手術（９日間）	150147510	不完全型房室中隔欠損症手術（心房中隔欠損パッチ閉鎖及び弁形成術）	0
C	GEN_C16		開胸手術（９日間）	150320810	完全型房室中隔欠損症手術（心房及び心室中隔欠損パッチ閉鎖術）	0
C	GEN_C16		開胸手術（９日間）	150320910	完全型房室中隔欠損症手術（ファロー四徴症手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150146510	ファロー四徴症手術（右室流出路形成術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150146610	ファロー四徴症手術（末梢肺動脈形成術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150321010	肺動脈閉鎖症手術（単独）	0
C	GEN_C16		開胸手術（９日間）	150321110	肺動脈閉鎖症手術（ラステリ手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150321210	肺動脈閉鎖症手術（巨大側副血管術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150376470	人工血管等再置換術加算（肺動脈閉鎖症手術）	0
C	GEN_C16		開胸手術（９日間）	150146910	両大血管右室起始症手術（単独）	0
C	GEN_C16		開胸手術（９日間）	150146810	両大血管右室起始症手術（右室流出路形成を伴う）	0
C	GEN_C16		開胸手術（９日間）	150321310	両大血管右室起始症手術（タウシッヒ・ビング奇形手術）	0
C	GEN_C16		開胸手術（９日間）	150142510	大血管転位症手術（マスタード・セニング手術）	0
C	GEN_C16		開胸手術（９日間）	150145310	大血管転位症手術（ジャテーン手術）	0
C	GEN_C16		開胸手術（９日間）	150139510	大血管転位症手術（心室中隔欠損閉鎖術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150147010	大血管転位症手術（ラステリ手術を伴う）	0
C	GEN_C16		開胸手術（９日間）	150376570	人工血管等再置換術加算（大血管転位症手術）	0
C	GEN_C16		開胸手術（９日間）	150321410	修正大血管転位症手術（心室中隔欠損パッチ閉鎖術）	0
C	GEN_C16		開胸手術（９日間）	150321510	修正大血管転位症手術（根治手術（ダブルスイッチ手術））	0
C	GEN_C16		開胸手術（９日間）	150376670	人工血管等再置換術加算（修正大血管転位症手術）	0
C	GEN_C16		開胸手術（９日間）	150147310	総動脈幹症手術	0
C	GEN_C16		開胸手術（９日間）	150321810	単心室症手術（両方向性グレン手術）	0
C	GEN_C16		開胸手術（９日間）	150141310	三尖弁閉鎖症手術（両方向性グレン手術）	0
C	GEN_C16		開胸手術（９日間）	150321910	単心室症手術（フォンタン手術）	0
C	GEN_C16		開胸手術（９日間）	150321610	三尖弁閉鎖症手術（フォンタン手術）	0
C	GEN_C16		開胸手術（９日間）	150146710	単心室症手術（心室中隔造成術）	0
C	GEN_C16		開胸手術（９日間）	150321710	三尖弁閉鎖症手術（心室中隔造成術）	0
C	GEN_C16		開胸手術（９日間）	150376770	人工血管等再置換術加算（単心室症又は三尖弁閉鎖症手術）	0
C	GEN_C16		開胸手術（９日間）	150293010	左心低形成症候群手術（ノルウッド手術）	0
C	GEN_C16		開胸手術（９日間）	150145510	冠動静脈瘻開胸的遮断術	0
C	GEN_C16		開胸手術（９日間）	150145410	冠動脈起始異常症手術	0
C	GEN_C16		開胸手術（９日間）	150322010	心室憩室切除術	0
C	GEN_C16		開胸手術（９日間）	150322110	心臓脱手術	0
C	GEN_C16		開胸手術（９日間）	150144310	肺動脈塞栓除去術	0
C	GEN_C16		開胸手術（９日間）	150346610	肺動脈血栓内膜摘除術	0
C	GEN_C16		開胸手術（９日間）	150144810	肺静脈血栓除去術	0
C	GEN_C16		開胸手術（９日間）	150253810	不整脈手術（副伝導路切断術）	0
C	GEN_C16		開胸手術（９日間）	150253910	不整脈手術（心室頻拍症手術）	0
C	GEN_C16		開胸手術（９日間）	150275610	不整脈手術（メイズ手術）	0
C	GEN_C16		開胸手術（９日間）	150415010	不整脈手術（左心耳閉鎖術）（開胸手術）	0
C	GEN_C16		開胸手術（９日間）	150400510	肺静脈隔離術	0
C	GEN_C16		開胸手術（９日間）	150147610	人工心肺（初日）	0
C	GEN_C16		開胸手術（９日間）	150428510	体外式膜型人工肺（初日）	0
C	GEN_C16		開胸手術（９日間）	150266110	補助人工心臓（初日）	0
C	GEN_C16		開胸手術（９日間）	150360110	植込型補助人工心臓（非拍動流型）（初日）	0
C	GEN_C16		開胸手術（９日間）	150322310	移植用心採取術	0
C	GEN_C16		開胸手術（９日間）	150322410	同種心移植術	0
C	GEN_C16		開胸手術（９日間）	150322510	移植用心肺採取術	0
C	GEN_C16		開胸手術（９日間）	150322610	同種心肺移植術	0
C	GEN_C16		開胸手術（９日間）	150387710	骨格筋由来細胞シート心表面移植術	0
C	GEN_C16		開胸手術（９日間）	150148310	血管結紮術（開胸を伴う）	0
C	GEN_C16		開胸手術（９日間）	150149010	動脈塞栓除去術（開胸を伴う）	0
C	GEN_C16		開胸手術（９日間）	150150410	動脈形成術、吻合術（胸腔内動脈）（大動脈を除く）	0
C	GEN_C16		開胸手術（９日間）	150152210	血管移植術、バイパス移植術（大動脈）	0
C	GEN_C16		開胸手術（９日間）	150152310	血管移植術、バイパス移植術（胸腔内動脈）	0
C	GEN_C16		開胸手術（９日間）	150154610	胸管内頸静脈吻合術	0
C	GEN_C16		開胸手術（９日間）	150175810	肝膿瘍切開術（開胸）	0
C	GEN_C17		開腹手術（６日間）	150132310	食道縫合術（穿孔、損傷）（開腹手術）	0
C	GEN_C17		開腹手術（６日間）	150133210	食道異物摘出術（開腹手術）	0
C	GEN_C17		開腹手術（６日間）	150134010	食道切除再建術（腹部の操作）	0
C	GEN_C17		開腹手術（６日間）	150271050	胸壁外皮膚管形成吻合術（腹部操作）	0
C	GEN_C17		開腹手術（６日間）	150267550	胸壁外皮膚管形成吻合術（バイパスのみ作成）	0
C	GEN_C17		開腹手術（６日間）	150374610	非開胸食道抜去術（消化管再建手術を併施）	0
C	GEN_C17		開腹手術（６日間）	150135310	食道悪性腫瘍手術（消化管再建手術併施）（腹部の操作）	0
C	GEN_C17		開腹手術（６日間）	150328650	有茎腸管移植加算（食道悪性腫瘍手術）	0
C	GEN_C17		開腹手術（６日間）	150386970	血行再建加算（食道悪性腫瘍手術）	0
C	GEN_C17		開腹手術（６日間）	150135510	食道アカラシア形成手術	0
C	GEN_C17		開腹手術（６日間）	150135710	食道切除後２次的再建術（皮弁形成）	0
C	GEN_C17		開腹手術（６日間）	150135810	食道切除後２次的再建術（消化管利用）	0
C	GEN_C17		開腹手術（６日間）	150136110	食道・胃静脈瘤手術（血行遮断術を主とする）	0
C	GEN_C17		開腹手術（６日間）	150136210	食道・胃静脈瘤手術（食道離断術を主とする）	0
C	GEN_C17		開腹手術（６日間）	150136350	食道静脈瘤手術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150136710	横隔膜縫合術（経腹）	0
C	GEN_C17		開腹手術（６日間）	150137050	横隔膜レラクサチオ手術（経腹）	0
C	GEN_C17		開腹手術（６日間）	150137310	胸腹裂孔ヘルニア手術（経腹）	0
C	GEN_C17		開腹手術（６日間）	150137810	後胸骨ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150138010	食道裂孔ヘルニア手術（経腹）	0
C	GEN_C17		開腹手術（６日間）	150245110	大動脈瘤切除術（腹部大動脈（分枝血管の再建））	0
C	GEN_C17		開腹手術（６日間）	150245210	大動脈瘤切除術（腹部大動脈（その他））	0
C	GEN_C17		開腹手術（６日間）	150148410	血管結紮術（開腹を伴う）	0
C	GEN_C17		開腹手術（６日間）	150148910	動脈塞栓除去術（開腹を伴う）	0
C	GEN_C17		開腹手術（６日間）	150150510	動脈形成術、吻合術（腹腔内動脈）（大動脈を除く）	0
C	GEN_C17		開腹手術（６日間）	150152410	血管移植術、バイパス移植術（腹腔内動脈）	0
C	GEN_C17		開腹手術（６日間）	150154210	静脈血栓摘出術（開腹を伴う）	0
C	GEN_C17		開腹手術（６日間）	150154810	静脈形成術、吻合術（腹腔内静脈）	0
C	GEN_C17		開腹手術（６日間）	150156910	リンパ節群郭清術（後腹膜）	0
C	GEN_C17		開腹手術（６日間）	150158010	腹壁瘻手術（腹腔に通ずる）	0
C	GEN_C17		開腹手術（６日間）	150158410	腹壁瘢痕ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150158510	半月状線ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150158810	臍ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150158910	臍帯ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150159010	鼠径ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150159110	大腿ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150159210	腰ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150159310	閉鎖孔ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150251110	坐骨ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150251210	会陰ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150159410	内ヘルニア手術	0
C	GEN_C17		開腹手術（６日間）	150160010	試験開腹術	0
C	GEN_C17		開腹手術（６日間）	150347410	ダメージコントロール手術	0
C	GEN_C17		開腹手術（６日間）	150160110	限局性腹腔膿瘍手術（横隔膜下膿瘍）	0
C	GEN_C17		開腹手術（６日間）	150160210	限局性腹腔膿瘍手術（ダグラス窩膿瘍）	0
C	GEN_C17		開腹手術（６日間）	150160310	限局性腹腔膿瘍手術（虫垂周囲膿瘍）	0
C	GEN_C17		開腹手術（６日間）	150160410	限局性腹腔膿瘍手術（その他）	0
C	GEN_C17		開腹手術（６日間）	150160610	骨盤腹膜外膿瘍切開排膿術	0
C	GEN_C17		開腹手術（６日間）	150160810	急性汎発性腹膜炎手術	0
C	GEN_C17		開腹手術（６日間）	150160950	結核性腹膜炎手術	0
C	GEN_C17		開腹手術（６日間）	150161110	腸間膜損傷手術（縫合、修復のみ）	0
C	GEN_C17		開腹手術（６日間）	150161310	腸間膜損傷手術（腸管切除を伴う）	0
C	GEN_C17		開腹手術（６日間）	150161410	大網切除術	0
C	GEN_C17		開腹手術（６日間）	150161510	大網、腸間膜、後腹膜腫瘍摘出術（腸切除を伴わない）	0
C	GEN_C17		開腹手術（６日間）	150161610	大網、腸間膜、後腹膜腫瘍摘出術（腸切除を伴う）	0
C	GEN_C17		開腹手術（６日間）	150162310	後腹膜悪性腫瘍手術	0
C	GEN_C17		開腹手術（６日間）	150162610	臍腸管瘻手術（腸管切除を伴わない）	0
C	GEN_C17		開腹手術（６日間）	150162710	臍腸管瘻手術（腸管切除を伴う）	0
C	GEN_C17		開腹手術（６日間）	150245310	骨盤内臓全摘術	0
C	GEN_C17		開腹手術（６日間）	150162910	胃血管結紮術（急性胃出血手術）	0
C	GEN_C17		開腹手術（６日間）	150163010	胃縫合術（大網充填術又は被覆術を含む）	0
C	GEN_C17		開腹手術（６日間）	150163110	胃切開術	0
C	GEN_C17		開腹手術（６日間）	150163710	胃吊上げ固定術（胃下垂症手術）	0
C	GEN_C17		開腹手術（６日間）	150164110	胃捻転症手術	0
C	GEN_C17		開腹手術（６日間）	150164210	胃、十二指腸憩室切除術・ポリープ切除術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150323210	胃局所切除術	0
C	GEN_C17		開腹手術（６日間）	150165210	胃切除術（単純切除術）	0
C	GEN_C17		開腹手術（６日間）	150168010	胃切除術（悪性腫瘍手術）	0
C	GEN_C17		開腹手術（６日間）	150347770	有茎腸管移植加算	0
C	GEN_C17		開腹手術（６日間）	150165650	十二指腸窓（内方）憩室摘出術	0
C	GEN_C17		開腹手術（６日間）	150337210	噴門側胃切除術（単純切除術）	0
C	GEN_C17		開腹手術（６日間）	150337310	噴門側胃切除術（悪性腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150165910	胃縮小術	0
C	GEN_C17		開腹手術（６日間）	150166110	胃全摘術（単純全摘術）	0
C	GEN_C17		開腹手術（６日間）	150168110	胃全摘術（悪性腫瘍手術）	0
C	GEN_C17		開腹手術（６日間）	150429010	胃全摘術（悪性腫瘍手術）（空腸嚢作製術を伴うもの）	0
C	GEN_C17		開腹手術（６日間）	150170110	食道下部迷走神経切除術（幹迷切）（単独）	0
C	GEN_C17		開腹手術（６日間）	150170210	食道下部迷走神経切除術（幹迷切）（ドレナージを併施）	0
C	GEN_C17		開腹手術（６日間）	150170310	食道下部迷走神経切除術（幹迷切）（胃切除術を併施）	0
C	GEN_C17		開腹手術（６日間）	150170610	食道下部迷走神経選択的切除術（単独）	0
C	GEN_C17		開腹手術（６日間）	150170710	食道下部迷走神経選択的切除術（ドレナージを併施）	0
C	GEN_C17		開腹手術（６日間）	150170810	食道下部迷走神経選択的切除術（胃切除術を併施）	0
C	GEN_C17		開腹手術（６日間）	150171210	胃冠状静脈結紮及び切除術	0
C	GEN_C17		開腹手術（６日間）	150171310	胃腸吻合術（ブラウン吻合を含む）	0
C	GEN_C17		開腹手術（６日間）	150171510	十二指腸空腸吻合術	0
C	GEN_C17		開腹手術（６日間）	150171810	幽門形成術（粘膜外幽門筋切開術を含む）	0
C	GEN_C17		開腹手術（６日間）	150171910	噴門形成術	0
C	GEN_C17		開腹手術（６日間）	150172010	胃横断術（静脈瘤手術）	0
C	GEN_C17		開腹手術（６日間）	150172110	胆管切開術	0
C	GEN_C17		開腹手術（６日間）	150172210	胆嚢切開結石摘出術	0
C	GEN_C17		開腹手術（６日間）	150296610	胆管切開結石摘出術（チューブ挿入を含む）（胆嚢摘出を含む）	0
C	GEN_C17		開腹手術（６日間）	150172310	胆管切開結石摘出術（チューブ挿入を含む）（胆嚢摘出を含まない）	0
C	GEN_C17		開腹手術（６日間）	150172410	胆嚢摘出術	0
C	GEN_C17		開腹手術（６日間）	150165850	胆嚢摘出術と十二指腸空腸吻合術併施	0
C	GEN_C17		開腹手術（６日間）	150173110	胆管形成手術（胆管切除術を含む）	0
C	GEN_C17		開腹手術（６日間）	150173210	総胆管拡張症手術	0
C	GEN_C17		開腹手術（６日間）	150306650	先天性胆管拡張症に対する手術（胃切除、総胆管切除等併施）	0
C	GEN_C17		開腹手術（６日間）	150169950	胆嚢悪性腫瘍手術（胆嚢に限局するもの（リンパ節郭清を含む））	0
C	GEN_C17		開腹手術（６日間）	150362210	胆嚢悪性腫瘍手術（肝切除（亜区域切除以上））	0
C	GEN_C17		開腹手術（６日間）	150324010	胆嚢悪性腫瘍手術（肝切除（葉以上）を伴う）	0
C	GEN_C17		開腹手術（６日間）	150324110	胆嚢悪性腫瘍手術（膵頭十二指腸切除を伴う）	0
C	GEN_C17		開腹手術（６日間）	150324210	胆嚢悪性腫瘍手術（膵頭十二指腸切除及び肝切除（葉以上）を伴う）	0
C	GEN_C17		開腹手術（６日間）	150388410	胆管悪性腫瘍手術（膵頭十二指腸切除及び肝切除（葉以上）を伴う）	0
C	GEN_C17		開腹手術（６日間）	150417410	胆管悪性腫瘍手術（膵頭十二指腸切除及び血行再建を伴う）	0
C	GEN_C17		開腹手術（６日間）	150429310	胆管悪性腫瘍手術（肝外胆道切除術によるもの）	0
C	GEN_C17		開腹手術（６日間）	150388510	胆管悪性腫瘍手術（その他）	0
C	GEN_C17		開腹手術（６日間）	150347810	肝門部胆管悪性腫瘍手術（血行再建あり）	0
C	GEN_C17		開腹手術（６日間）	150347910	肝門部胆管悪性腫瘍手術（血行再建なし）	0
C	GEN_C17		開腹手術（６日間）	150173710	胆嚢胃（腸）吻合術	0
C	GEN_C17		開腹手術（６日間）	150173910	総胆管胃（腸）吻合術	0
C	GEN_C17		開腹手術（６日間）	150174110	胆嚢外瘻造設術	0
C	GEN_C17		開腹手術（６日間）	150174210	胆管外瘻造設術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150174810	先天性胆道閉鎖症手術	0
C	GEN_C17		開腹手術（６日間）	150175610	肝縫合術	0
C	GEN_C17		開腹手術（６日間）	150175710	肝膿瘍切開術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150175910	肝嚢胞切開又は縫縮術	0
C	GEN_C17		開腹手術（６日間）	150176110	肝内結石摘出術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150176210	肝嚢胞、肝膿瘍摘出術	0
C	GEN_C17		開腹手術（６日間）	150417610	肝切除術（部分切除）（単回切除）	0
C	GEN_C17		開腹手術（６日間）	150417710	肝切除術（部分切除）（複数回切除）	0
C	GEN_C17		開腹手術（６日間）	150362710	肝切除術（亜区域切除）	0
C	GEN_C17		開腹手術（６日間）	150362810	肝切除術（外側区域切除）	0
C	GEN_C17		開腹手術（６日間）	150362910	肝切除術（１区域切除（外側区域切除を除く））	0
C	GEN_C17		開腹手術（６日間）	150363010	肝切除術（２区域切除）	0
C	GEN_C17		開腹手術（６日間）	150363110	肝切除術（３区域切除以上）	0
C	GEN_C17		開腹手術（６日間）	150363210	肝切除術（２区域切除以上で血行再建）	0
C	GEN_C17		開腹手術（６日間）	150177210	肝内胆管（肝管）胃（腸）吻合術	0
C	GEN_C17		開腹手術（６日間）	150177310	肝内胆管外瘻造設術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150436210	移植用部分肝採取術（生体）（その他のもの）	0
C	GEN_C17		開腹手術（６日間）	150284810	生体部分肝移植術	0
C	GEN_C17		開腹手術（６日間）	150284910	生体部分肝移植術（提供者の療養上の費用）加算	0
C	GEN_C17		開腹手術（６日間）	150324410	同種死体肝移植術	0
C	GEN_C17		開腹手術（６日間）	150348210	急性膵炎手術（感染性壊死部切除を伴う）	0
C	GEN_C17		開腹手術（６日間）	150277310	急性膵炎手術（その他）	0
C	GEN_C17		開腹手術（６日間）	150177810	膵結石手術（膵切開）	0
C	GEN_C17		開腹手術（６日間）	150177910	膵結石手術（経十二指腸乳頭）	0
C	GEN_C17		開腹手術（６日間）	150348310	膵中央切除術	0
C	GEN_C17		開腹手術（６日間）	150389110	膵腫瘍摘出術	0
C	GEN_C17		開腹手術（６日間）	150296810	膵破裂縫合術	0
C	GEN_C17		開腹手術（６日間）	150178110	膵体尾部腫瘍切除術（膵尾部切除術）（脾同時切除）	0
C	GEN_C17		開腹手術（６日間）	150348410	膵体尾部腫瘍切除術（膵尾部切除術）（脾温存）	0
C	GEN_C17		開腹手術（６日間）	150178210	膵体尾部腫瘍切除術（リンパ節・神経叢郭清等を伴う腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150277410	膵体尾部腫瘍切除術（周辺臓器の合併切除を伴う腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150277510	膵体尾部腫瘍切除術（血行再建を伴う腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150178410	膵頭部腫瘍切除術（膵頭十二指腸切除術）	0
C	GEN_C17		開腹手術（６日間）	150296910	膵頭部腫瘍切除術（リンパ節・神経叢郭清等を伴う腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150297010	膵頭部腫瘍切除術（十二指腸温存膵頭切除術）	0
C	GEN_C17		開腹手術（６日間）	150297110	膵頭部腫瘍切除術（周辺臓器の合併切除を伴う腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150297210	膵頭部腫瘍切除術（血行再建を伴う腫瘍切除術）	0
C	GEN_C17		開腹手術（６日間）	150178710	膵全摘術	0
C	GEN_C17		開腹手術（６日間）	150409950	膵嚢胞胃（腸）バイパス術（内視鏡）	0
C	GEN_C17		開腹手術（６日間）	150418910	膵嚢胞胃（腸）バイパス術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150179110	膵管空腸吻合術	0
C	GEN_C17		開腹手術（６日間）	150179310	膵嚢胞外瘻造設術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150179410	膵管外瘻造設術	0
C	GEN_C17		開腹手術（６日間）	150179550	膵管誘導手術	0
C	GEN_C17		開腹手術（６日間）	150179610	膵瘻閉鎖術	0
C	GEN_C17		開腹手術（６日間）	150324610	同種死体膵移植術	0
C	GEN_C17		開腹手術（６日間）	150324810	同種死体膵腎移植術	0
C	GEN_C17		開腹手術（６日間）	150179710	脾縫合術（部分切除を含む）	0
C	GEN_C17		開腹手術（６日間）	150179810	脾摘出術	0
C	GEN_C17		開腹手術（６日間）	150180010	破裂腸管縫合術	0
C	GEN_C17		開腹手術（６日間）	150180110	腸切開術	0
C	GEN_C17		開腹手術（６日間）	150180210	腸管癒着症手術	0
C	GEN_C17		開腹手術（６日間）	150180350	腸閉塞症手術（腸管癒着症手術）	0
C	GEN_C17		開腹手術（６日間）	150181110	腸重積症整復術（観血的）	0
C	GEN_C17		開腹手術（６日間）	150180550	腸閉塞症手術（腸重積症整復術）（観血的）	0
C	GEN_C17		開腹手術（６日間）	150297310	小腸切除術（複雑）	0
C	GEN_C17		開腹手術（６日間）	150299350	腸閉塞症手術（小腸切除術）（複雑）	0
C	GEN_C17		開腹手術（６日間）	150181210	小腸切除術（その他）	0
C	GEN_C17		開腹手術（６日間）	150180650	腸閉塞症手術（小腸切除術）（その他）	0
C	GEN_C17		開腹手術（６日間）	150401610	移植用部分小腸採取術（生体）	0
C	GEN_C17		開腹手術（６日間）	150401710	生体部分小腸移植術	0
C	GEN_C17		開腹手術（６日間）	150401810	生体部分小腸移植術（提供者の療養上の費用）加算	0
C	GEN_C17		開腹手術（６日間）	150181310	小腸腫瘍、小腸憩室摘出術（メッケル憩室炎手術を含む）	0
C	GEN_C17		開腹手術（６日間）	150181610	虫垂切除術（虫垂周囲膿瘍を伴わないもの）	0
C	GEN_C17		開腹手術（６日間）	150337510	虫垂切除術（虫垂周囲膿瘍を伴うもの）	0
C	GEN_C17		開腹手術（６日間）	150181710	結腸切除術（小範囲切除）	0
C	GEN_C17		開腹手術（６日間）	150180750	腸閉塞症手術（結腸切除術）（小範囲切除）	0
C	GEN_C17		開腹手術（６日間）	150181810	結腸切除術（結腸半側切除）	0
C	GEN_C17		開腹手術（６日間）	150180850	腸閉塞症手術（結腸切除術）（結腸半側切除）	0
C	GEN_C17		開腹手術（６日間）	150181910	結腸切除術（全切除、亜全切除又は悪性腫瘍手術）	0
C	GEN_C17		開腹手術（６日間）	150180950	腸閉塞症手術（結腸切除術）（全切除、亜全切除又は悪性腫瘍手術）	0
C	GEN_C17		開腹手術（６日間）	150363810	全結腸・直腸切除嚢肛門吻合術	0
C	GEN_C17		開腹手術（６日間）	150183110	結腸腫瘍摘出術（回盲部腫瘍摘出術を含む）	0
C	GEN_C17		開腹手術（６日間）	150297410	結腸憩室摘出術	0
C	GEN_C17		開腹手術（６日間）	150183510	結腸ポリープ切除術（開腹）	0
C	GEN_C17		開腹手術（６日間）	150184110	腸吻合術	0
C	GEN_C17		開腹手術（６日間）	150184310	腸瘻造設術	0
C	GEN_C17		開腹手術（６日間）	150184410	虫垂瘻造設術	0
C	GEN_C17		開腹手術（６日間）	150184510	人工肛門造設術	0
C	GEN_C17		開腹手術（６日間）	150184610	腹壁外腸管前置術	0
C	GEN_C17		開腹手術（６日間）	150184710	腸狭窄部切開縫合術	0
C	GEN_C17		開腹手術（６日間）	150184810	腸閉鎖症手術（腸管切除を伴わない）	0
C	GEN_C17		開腹手術（６日間）	150184910	腸閉鎖症手術（腸管切除を伴う）	0
