receipt_code	drug_name
622394801	オキサリプラチン点滴静注液１００ｍｇ「テバ」
622437301	オキサリプラチン点滴静注液１００ｍｇ／２０ｍＬ「ＫＣＣ」
622437401	オキサリプラチン点滴静注液２００ｍｇ／４０ｍＬ「ＫＣＣ」
622432401	オキサリプラチン点滴静注液２００ｍｇ「テバ」
620004740	ピシバニール注射用０．２ＫＥ
620004741	ピシバニール注射用０．５ＫＥ
620518605	ヒドロコルチゾンコハク酸エステルＮａ注射用１００ｍｇ「武田テバ」
620518905	ヒドロコルチゾンコハク酸エステルＮａ注射用３００ｍｇ「武田テバ」
620519005	ヒドロコルチゾンコハク酸エステルＮａ静注用５００ｍｇ「武田テバ」
620005804	ドパミン塩酸塩点滴静注１００ｍｇ「アイロム」
620005858	ドパミン塩酸塩点滴静注液１００ｍｇ「タイヨー」
620008381	ドパミン塩酸塩点滴静注１００ｍｇ「ＫＮ」
620244732	ドパミン塩酸塩点滴静注液１００ｍｇ「ファイザー」
621399008	ドパミン塩酸塩点滴静注液５０ｍｇ「タイヨー」
622060501	ドパミン塩酸塩点滴静注液２００ｍｇ「タイヨー」
620002179	塩酸ドパミン注キット２００
620002180	塩酸ドパミン注キット６００
620246104	ドパミン塩酸塩点滴静注液２００ｍｇキット「ファイザー」
620246305	ドパミン塩酸塩点滴静注液２００ｍｇバッグ「武田テバ」
620246201	ドパミン塩酸塩点滴２００ｍｇバッグニチヤク
620246404	ドパミン塩酸塩点滴静注液６００ｍｇキット「ファイザー」
620246605	ドパミン塩酸塩点滴静注液６００ｍｇバッグ「武田テバ」
620246501	ドパミン塩酸塩点滴静注液６００ｍｇバッグ「ニチヤク」
621365321	ドブタミン点滴静注液１００ｍｇ「ファイザー」
620247903	ドブタミン点滴静注液２００ｍｇキット「ファイザー」
620248003	ドブタミン点滴静注液６００ｍｇキット「ファイザー」
620003225	ドブポン注０．１％シリンジ
620003226	ドブポン注０．３％シリンジ
620004161	ドブポン注０．６％シリンジ
620006213	オザグレルＮａ点滴静注２０ｍｇ「ＭＥＥＫ」
620006214	オザグレルＮａ点滴静注８０ｍｇ「ＭＥＥＫ」
621947801	オザグレルＮａ点滴静注４０ｍｇ「ＭＥＥＫ」
640463048	キサンボン注射用２０ｍｇ
620002253	注射用オザグレルナトリウム２０ｍｇ「Ｆ」
640463049	キサンボン注射用４０ｍｇ
620002254	注射用オザグレルナトリウム４０ｍｇ「Ｆ」
620002933	キサンボンＳ注射液２０ｍｇ
620002934	キサンボンＳ注射液４０ｍｇ
620766038	生理食塩液「ＶＴＲＳ」　２０ｍＬ
620766730	生理食塩液「ＶＴＲＳ」　１００ｍＬ
620766906	生理食塩液「ＶＴＲＳ」　２５０ｍＬ
620767120	生理食塩液「ＶＴＲＳ」　５００ｍＬ
621537104	リドカイン塩酸塩注射液１％「ＶＴＲＳ」　５ｍＬ
621537204	リドカイン塩酸塩注射液１％「ＶＴＲＳ」　１０ｍＬ
621537304	リドカイン塩酸塩注射液２％「ＶＴＲＳ」　５ｍＬ
621537404	リドカイン塩酸塩注射液２％「ＶＴＲＳ」　１０ｍＬ
621698403	リドカイン塩酸塩注射液０．５％「ＶＴＲＳ」　１０ｍＬ
621698504	リドカイン塩酸塩注射液０．５％「ＶＴＲＳ」　５ｍＬ
622933400	ドパミン塩酸塩５０ｍｇ２．５ｍＬ注射液
620005181	チョコラＡ筋注５万単位
622458503	マキサカルシトール静注透析用２．５μｇ「ＮＩＧ」　１ｍＬ
622514101	マキサカルシトール静注透析用２．５μｇ「トーワ」　１ｍＬ
622848600	マキサカルシトール２．５μｇ１ｍＬ注射液
640443023	オキサロール注２．５μｇ　１ｍＬ
622466701	マキサカルシトール静注透析用２．５μｇ「日医工」　１ｍＬ
622471001	マキサカルシトール静注透析用２．５μｇ「ニプロ」　１ｍＬ
622456003	マキサカルシトール静注透析用２．５μｇ「ＶＴＲＳ」　１ｍＬ
622458603	マキサカルシトール静注透析用５μｇ「ＮＩＧ」　１ｍＬ
622848700	マキサカルシトール５μｇ１ｍＬ注射液
640443024	オキサロール注５μｇ　１ｍＬ
622466801	マキサカルシトール静注透析用５μｇ「日医工」　１ｍＬ
622471101	マキサカルシトール静注透析用５μｇ「ニプロ」　１ｍＬ
622514201	マキサカルシトール静注透析用５μｇ「トーワ」　１ｍＬ
622456103	マキサカルシトール静注透析用５μｇ「ＶＴＲＳ」　１ｍＬ
622456203	マキサカルシトール静注透析用１０μｇ「ＶＴＲＳ」　１ｍＬ
622458703	マキサカルシトール静注透析用１０μｇ「ＮＩＧ」　１ｍＬ
622471201	マキサカルシトール静注透析用１０μｇ「ニプロ」　１ｍＬ
622514001	マキサカルシトール静注透析用１０μｇ「トーワ」　１ｍＬ
622693400	マキサカルシトール１０μｇ１ｍＬ注射液
640443025	オキサロール注１０μｇ　１ｍＬ
622466901	マキサカルシトール静注透析用１０μｇ「日医工」　１ｍＬ
622605601	マキサカルシトール静注透析用シリンジ２．５μｇ「イセイ」　１ｍＬ
622605701	マキサカルシトール静注透析用シリンジ２．５μｇ「フソー」　１ｍＬ
622605801	マキサカルシトール静注透析用シリンジ５μｇ「イセイ」　１ｍＬ
622605901	マキサカルシトール静注透析用シリンジ５μｇ「フソー」　１ｍＬ
622606001	マキサカルシトール静注透析用シリンジ１０μｇ「イセイ」　１ｍＬ
622606101	マキサカルシトール静注透析用シリンジ１０μｇ「フソー」　１ｍＬ
640451015	ロカルトロール注０．５　０．５μｇ１ｍＬ
622430001	カルシトリオール静注液０．５μｇ「Ｆ」　１ｍＬ
640451016	ロカルトロール注１　１μｇ１ｍＬ
622430101	カルシトリオール静注液１μｇ「Ｆ」　１ｍＬ
620680303	チアミン塩化物塩酸塩注５ｍｇ「フソー」
643120100	チアミン塩化物塩酸塩注射液　５ｍｇ
620008385	ビタミンＢ１注１０ｍｇ「イセイ」
620680408	チアミン塩化物塩酸塩注１０ｍｇ「ＮＰ」
620680409	チアミン塩化物塩酸塩注１０ｍｇ「フソー」
620680414	チアミン塩化物塩酸塩注射液１０ｍｇ「日医工」
620680419	チアミン塩化物塩酸塩注１０ｍｇ「日新」
620680420	チアミン塩化物塩酸塩注射液１０ｍｇ「ツルハラ」
620680429	チアミン塩化物塩酸塩注射液１０ｍｇ「ＶＴＲＳ」
643120101	チアミン塩化物塩酸塩注射液　１０ｍｇ
620680505	チアミン塩化物塩酸塩注２０ｍｇ「フソー」
620680515	チアミン塩化物塩酸塩注射液２０ｍｇ「ＶＴＲＳ」
643120102	チアミン塩化物塩酸塩注射液　２０ｍｇ
620680604	チアミン塩化物塩酸塩注射液５０ｍｇ「ツルハラ」
643120103	チアミン塩化物塩酸塩注射液　５０ｍｇ
643120203	メタボリンＧ注射液１０ｍｇ
643120211	メタボリンＧ注射液２０ｍｇ
643120216	メタボリン注射液５０ｍｇ
620680603	チアミン塩化物塩酸塩注５０ｍｇ「フソー」
640454001	アリナミンＦ５注　５ｍｇ
640454002	アリナミンＦ１０注　１０ｍｇ
620683603	フルスルチアミン注１０ｍｇ「トーワ」
643120013	アリナミンＦ２５注　２５ｍｇ１０ｍＬ
620683903	フルスルチアミン静注２５ｍｇ「トーワ」　１０ｍＬ
620684102	フルスルチアミン注５０ｍｇ「日新」　２０ｍＬ
620684302	フルスルチアミン静注５０ｍｇ「トーワ」　２０ｍＬ
622902100	フルスルチアミン塩酸塩５０ｍｇ２０ｍＬ注射液
643120014	アリナミンＦ５０注　５０ｍｇ２０ｍＬ
643120012	アリナミンＦ１００注　１００ｍｇ２０ｍＬ
620004719	バイオゲン静注５０ｍｇ　２０ｍＬ
640463002	アリナミン注射液１０ｍｇ
643130150	フラビタン注５ｍｇ
620693501	ＦＡＤ注１０ｍｇ「わかもと」
643130151	フラビタン注射液１０ｍｇ
620694501	ＦＡＤ注２０ｍｇ「わかもと」
643130152	フラビタン注射液２０ｍｇ
620694801	ＦＡＤ注３０ｍｇ「わかもと」
643130186	リボフラビンリン酸エステルナトリウム注射液　１ｍｇ
643130187	リボフラビンリン酸エステルナトリウム注射液　５ｍｇ
643130315	ホスフラン注－５ｍｇ
620695105	リボフラビン注射液１０ｍｇ「日医工」
643130321	ビタミンＢ２注１％「イセイ」　１０ｍｇ
643130188	リボフラビンリン酸エステルナトリウム注射液　１０ｍｇ
643130318	ビスラーゼ注射液１０ｍｇ
643130323	ホスフラン注－１０ｍｇ
643130189	リボフラビンリン酸エステルナトリウム注射液　２０ｍｇ
643130325	ビスラーゼ注射液２０ｍｇ
643130326	ホスフラン注－２０ｍｇ
643130074	ニコチン酸注射液　２０ｍｇ
643130075	ニコチン酸注射液　５０ｍｇ
643130108	パントシン注５％　１００ｍｇ
620699101	パンテチン注２００ｍｇ「イセイ」
620699301	パンテチン注２００ｍｇ「ＫＣＣ」
643130107	パントシン注１０％　２００ｍｇ
643130103	パントール注射液１００ｍｇ
620699501	パンテノール注１００ｍｇ「ＫＣＣ」
643130104	パントール注射液２５０ｍｇ
620699802	パンテノール注２５０ｍｇ「ＫＣＣ」
643130105	パントール注射液５００ｍｇ
620700102	パンテノール注５００ｍｇ「ＫＣＣ」
620704103	ピリドキシン塩酸塩注射液１０ｍｇ「日医工」
643130197	ピリドキシン塩酸塩注射液　１０ｍｇ
643130333	ビーシックス注「フソー」－１０ｍｇ
643130199	ピリドキシン塩酸塩注射液　３０ｍｇ
643130339	ビーシックス注「フソー」－３０ｍｇ
640433063	ピドキサール注１０ｍｇ
620003787	ピリドキサール注１０ｍｇ「イセイ」
620705402	ピリドキサール注３０ｍｇ「杏林」
640433064	ピドキサール注３０ｍｇ
643130211	葉酸注射液　１５ｍｇ
643130341	フォリアミン注射液　１５ｍｇ
620005225	マスブロン注１ｍｇ
620007483	フレスミンＳ注射液１０００μｇ　１ｍｇ
643130059	シアノコバラミン注射液　１００μｇ
620008367	シアノコバラミン注射液１ｍｇ「ツルハラ」
620711313	シアノコバラミン注射液１ｍｇ「日医工」
620711317	シアノコバラミン注射液１ｍｇ「杏林」
620711309	シアノコバラミン注１０００μｇ「ＮＰ」　１ｍｇ
643130346	シアノコバラミン注射液１，０００μｇ「トーワ」　１ｍｇ
643130061	シアノコバラミン注射液　１ｍｇ
620711401	メコバラミン注５００μｇ「イセイ」　０．５ｍｇ
620711408	メコバラミン注射液５００μｇ「トーワ」　０．５ｍｇ
622757000	メコバラミン０．５ｍｇ注射液
643130224	メチコバール注射液５００μｇ　０．５ｍｇ
620711409	メコバラミン注５００μｇ「ＮＰ」　０．５ｍｇ
621669801	メコバラミン注５００μｇシリンジ「ＮＰ」　１ｍＬ
620009258	アスコルビン酸注射液１００ｍｇ「サワイ」
620712401	アスコルビン酸注１００ｍｇ「イセイ」
620712409	アスコルビン酸注射液１００ｍｇ「トーワ」
620712410	アスコルビン酸注１００ｍｇ「ＮＰ」
620712413	アスコルビン酸注射液１００ｍｇ「ツルハラ」
620712416	アスコルビン酸注射液１００ｍｇ「日医工」
643140002	アスコルビン酸注射液　１００ｍｇ
643140026	ビタミンＣ注「フソー」－１００ｍｇ
643140027	ビタＣ注１０％　１００ｍｇ
643140021	ビタシミン注射液１００ｍｇ
643140003	アスコルビン酸注射液　２００ｍｇ
620009259	アスコルビン酸注射液５００ｍｇ「サワイ」
620712601	アスコルビン酸注５００ｍｇ「イセイ」
620712609	アスコルビン酸注射液５００ｍｇ「トーワ」
620712610	アスコルビン酸注５００ｍｇ「ＮＰ」
620712613	アスコルビン酸注射液５００ｍｇ「ツルハラ」
620712622	アスコルビン酸注射液５００ｍｇ「日医工」
643140004	アスコルビン酸注射液　５００ｍｇ
643140044	ビタミンＣ注「フソー」－５００ｍｇ
643140045	ビタＣ注２５％　５００ｍｇ
643140039	ビタシミン注射液５００ｍｇ
620712706	アスコルビン酸注射液１０００ｍｇ「トーワ」　１ｇ
643140005	アスコルビン酸注射液　１ｇ
620712704	アスコルビン酸注１ｇ「ＮＰ」
620712803	アスコルビン酸注射液２０００ｍｇ「トーワ」　２ｇ
643140006	アスコルビン酸注射液　２ｇ
643140054	ビタミンＣ注「フソー」－２ｇ
621652101	アスコルビン酸注５００ｍｇＰＢ「日新」
643140011	クリストファン注　２０ｍＬ
620717601	ケイツーＮ静注１０ｍｇ
620005166	サブビタン静注　５ｍＬ
643180005	ダイビタミックス注　２ｍＬ
620723302	ジアイナ配合静注液　１０ｍＬ
622902700	チアミンジスルフィド・Ｂ６・Ｂ１２配合１０ｍＬ注射液
643180047	ナイロジン注　１０ｍＬ
643180007	ネオラミン・スリービー液（静注用）　１０ｍＬ
643180017	ビタメジン静注用
643180004	シーパラ注　２ｍＬ
643180039	オーツカＭＶ注　１瓶１管
643180040	マルタミン注射用
640407176	ダイメジン・マルチ注
620006287	ビタジェクト注キット　２筒
620004739	ビオチン注１ｍｇ「フソー」
620005208	フェジン静注４０ｍｇ　２ｍＬ
622676601	フェインジェクト静注５００ｍｇ　１０ｍＬ
622926501	モノヴァー静注５００ｍｇ　５ｍＬ
622926601	モノヴァー静注１０００ｍｇ　１，０００ｍｇ１０ｍＬ
620002577	Ｋ．Ｃ．Ｌ．点滴液１５％　２０ｍＬ
620733601	Ｌ－アスパラギン酸カリウム点滴１０ｍＥｑ日新１７．１２％１０ｍＬ
620002554	アスパラカリウム注１０ｍＥｑ　１７．１２％１０ｍＬ
620733703	Ｌ－アスパラギン酸Ｋ点滴静注液１０ＮＩＧ　１７．１２％１０ｍＬ
620004635	アスパラギン酸カリウム注１０ｍＥｑテルモ　１７．１２％１０ｍＬ
622676501	アセレンド注１００μｇ　２ｍＬ
643910004	アスパラ注射液　１０％１０ｍＬ
621480003	シザナリン配合点滴静注液　２ｍＬ
622757100	塩化マンガン・硫酸亜鉛配合２ｍＬ注射液
640463133	メドレニック注　２ｍＬ
643220007	エレメンミック注　２ｍＬ
640433074	ボルビックス注　２ｍＬ
640463129	ミネラミック注　２ｍＬ
640462027	メドレニック注シリンジ　２ｍＬ
620006212	エレジェクト注シリンジ　２ｍＬ
621702901	ミネリック－５配合点滴静注シリンジ　２ｍＬ
640463127	ボルビサール注　２ｍＬ
620735124	ブドウ糖注射液５％「ＶＴＲＳ」　２０ｍＬ
620735909	ブドウ糖注射液５％「ＶＴＲＳ」　２５０ｍＬ
620736119	ブドウ糖注射液５％「ＶＴＲＳ」　５００ｍＬ
620155647	ブドウ糖注射液２０％「ＶＴＲＳ」　２０ｍＬ
643230018	キシリトール注射液　２０％２０ｍＬ
643250036	ハイ・プレアミン注－１０％　２０ｍＬ
640454043	プロテアミン１２注射液　１２％２００ｍＬ
620007525	モリアミンＳ注　１０％２００ｍＬ
620007526	モリプロンＦ輸液　２００ｍＬ
620007186	アミパレン輸液　２００ｍＬ
620007187	アミパレン輸液　３００ｍＬ
620007188	アミパレン輸液　４００ｍＬ
620007177	アミニック輸液　２００ｍＬ
620006195	アミゼットＢ輸液　２００ｍＬ
620002278	プレアミン－Ｐ注射液　２００ｍＬ
643250033	ハイ・プレアミンＳ注－１０％　２０ｍＬ
620007474	プラスアミノ輸液　２００ｍＬ
620007475	プラスアミノ輸液　５００ｍＬ
620007439	ピーエヌツイン－１号輸液
620007440	ピーエヌツイン－２号輸液
620007441	ピーエヌツイン－３号輸液
620007373	ツインパル輸液　５００ｍＬ
620007374	ツインパル輸液　１Ｌ
620007512	ミキシッドＬ輸液　９００ｍＬ
620007511	ミキシッドＨ輸液　９００ｍＬ
620006301	フルカリック１号輸液　９０３ｍＬ
622210502	フルカリック１号輸液　１３５４．５ｍＬ
620006303	フルカリック２号輸液　１００３ｍＬ
622210602	フルカリック２号輸液　１５０４．５ｍＬ
620006305	フルカリック３号輸液　１１０３ｍＬ
620007404	ネオパレン１号輸液　１０００ｍＬ
620007405	ネオパレン１号輸液　１５００ｍＬ
620007407	ネオパレン２号輸液　１０００ｍＬ
620007408	ネオパレン２号輸液　１５００ｍＬ
620007437	パレセーフ輸液　５００ｍＬ
620007454	ビーフリード輸液　５００ｍＬ
620007455	ビーフリード輸液　１Ｌ
622336401	パレプラス輸液　５００ｍＬ
622336501	パレプラス輸液　１０００ｍＬ
622447001	エルネオパＮＦ１号輸液　１０００ｍＬ
622447201	エルネオパＮＦ１号輸液　１５００ｍＬ
622447401	エルネオパＮＦ１号輸液　２０００ｍＬ
622447101	エルネオパＮＦ２号輸液　１０００ｍＬ
622447301	エルネオパＮＦ２号輸液　１５００ｍＬ
622447501	エルネオパＮＦ２号輸液　２０００ｍＬ
622621301	ワンパル１号輸液　８００ｍＬ
622621401	ワンパル１号輸液　１２００ｍＬ
622621501	ワンパル２号輸液　８００ｍＬ
622621601	ワンパル２号輸液　１２００ｍＬ
622840401	エネフリード輸液　５５０ｍＬ
622840501	エネフリード輸液　１１００ｍＬ
620007167	アデラビン９号注１ｍＬ
620007168	アデラビン９号注２ｍＬ
620005573	メナテトレノンカプセル１５ｍｇ「科研」
620007206	イントラリポス輸液１０％　２５０ｍＬ
620007208	イントラリポス輸液２０％　１００ｍＬ
620007209	イントラリポス輸液２０％　２５０ｍＬ
620007207	イントラリポス輸液２０％　５０ｍＬ
620004744	人全血液－ＬＲ「日赤」
620004745	人全血液－ＬＲ「日赤」
620004679	照射人全血液－ＬＲ「日赤」
620004680	照射人全血液－ＬＲ「日赤」
621609201	濃厚血小板－ＬＲ「日赤」
621609301	濃厚血小板－ＬＲ「日赤」
621609401	濃厚血小板－ＬＲ「日赤」
621609501	濃厚血小板－ＬＲ「日赤」
621609601	濃厚血小板－ＬＲ「日赤」
621609701	濃厚血小板－ＬＲ「日赤」
622191301	合成血液－ＬＲ「日赤」
622191401	合成血液－ＬＲ「日赤」
622191101	解凍赤血球液－ＬＲ「日赤」
622191201	解凍赤血球液－ＬＲ「日赤」
621772801	赤血球液－ＬＲ「日赤」
621772901	赤血球液－ＬＲ「日赤」
621772601	新鮮凍結血漿－ＬＲ「日赤」１２０
621772701	新鮮凍結血漿－ＬＲ「日赤」２４０
622192101	新鮮凍結血漿－ＬＲ「日赤」４８０
622190901	洗浄赤血球液－ＬＲ「日赤」
622191001	洗浄赤血球液－ＬＲ「日赤」
621609801	濃厚血小板ＨＬＡ－ＬＲ「日赤」
621609901	濃厚血小板ＨＬＡ－ＬＲ「日赤」
621610001	濃厚血小板ＨＬＡ－ＬＲ「日赤」
621772001	照射赤血球液－ＬＲ「日赤」
621772101	照射赤血球液－ＬＲ「日赤」
621602201	照射濃厚血小板－ＬＲ「日赤」
621602301	照射濃厚血小板－ＬＲ「日赤」
621602401	照射濃厚血小板－ＬＲ「日赤」
621602501	照射濃厚血小板－ＬＲ「日赤」
621602601	照射濃厚血小板－ＬＲ「日赤」
621602701	照射濃厚血小板－ＬＲ「日赤」
621602801	照射濃厚血小板ＨＬＡ－ＬＲ「日赤」
621602901	照射濃厚血小板ＨＬＡ－ＬＲ「日赤」
621603001	照射濃厚血小板ＨＬＡ－ＬＲ「日赤」
622191701	照射解凍赤血球液－ＬＲ「日赤」
622191801	照射解凍赤血球液－ＬＲ「日赤」
622191901	照射合成血液－ＬＲ「日赤」
622192001	照射合成血液－ＬＲ「日赤」
622191501	照射洗浄赤血球液－ＬＲ「日赤」
622191601	照射洗浄赤血球液－ＬＲ「日赤」
622487001	照射洗浄血小板－ＬＲ「日赤」
622487101	照射洗浄血小板ＨＬＡ－ＬＲ「日赤」
621151301	献血ベニロン－Ｉ静注用５００ｍｇ
621151701	献血ベニロン－Ｉ静注用２５００ｍｇ
621449901	献血ベニロン－Ｉ静注用５０００ｍｇ
621152901	献血グロベニン－Ｉ静注用５００ｍｇ
621153301	献血グロベニン－Ｉ静注用２５００ｍｇ
621450001	献血グロベニン－Ｉ静注用５０００ｍｇ
646340035	抗ＨＢｓ人免疫グロブリン
621153508	抗ＨＢｓ人免疫グロブリン筋注１０００単位／５ｍＬ「ＪＢ」
646340065	抗ＨＢｓ人免疫グロブリン
621153607	抗ＨＢｓ人免疫グロブリン筋注２００単位／１ｍＬ「ＪＢ」
646340492	乾燥濃縮人血液凝固第Ⅷ因子
621153804	コンファクトＦ注射用２５０
622885801	コンファクトＦ静注用２５０単位
621153808	クロスエイトＭＣ静注用２５０単位
646340493	乾燥濃縮人血液凝固第Ⅷ因子
640431015	コンコエイト－ＨＴ
621153904	コンファクトＦ注射用５００
622885901	コンファクトＦ静注用５００単位
621153909	クロスエイトＭＣ静注用５００単位
646340494	乾燥濃縮人血液凝固第Ⅷ因子
646340495	乾燥濃縮人血液凝固第Ⅷ因子
621154003	コンファクトＦ注射用１０００
622886001	コンファクトＦ静注用１０００単位
621154006	クロスエイトＭＣ静注用１０００単位
622454900	乾燥濃縮人血液凝固第Ⅷ因子
622454901	クロスエイトＭＣ静注用２０００単位
622865100	乾燥濃縮人血液凝固第Ⅷ因子
622865101	クロスエイトＭＣ静注用３０００単位
646340510	乾燥抗Ｄ（Ｒｈｏ）人免疫グロブリン
621154101	抗Ｄグロブリン筋注用１０００倍「ニチヤク」
621154105	抗Ｄ人免疫グロブリン筋注用１０００倍「ＪＢ」
646340451	乾燥抗破傷風人免疫グロブリン
621154207	テタノブリン筋注用２５０単位
621154201	破傷風グロブリン筋注用２５０単位「ニチヤク」
646340500	乾燥人血液凝固第９因子複合体　２００国際単位（溶解液付）
621154302	ＰＰＳＢ－ＨＴ静注用２００単位「タケダ」
646340501	乾燥人血液凝固第９因子複合体　４００国際単位（溶解液付）
646340502	乾燥人血液凝固第９因子複合体　５００国際単位（溶解液付）
621154502	ＰＰＳＢ－ＨＴ静注用５００単位「タケダ」
646340503	乾燥人血液凝固第９因子複合体　１，０００国際単位（溶解液付）
621356303	献血アルブミン５％静注５ｇ／１００ｍＬ「ＪＢ」
620009135	アルブミナー５％静注１２．５ｇ／２５０ｍＬ
621755403	献血アルブミン５％静注１２．５ｇ／２５０ｍＬ「ＪＢ」
621755302	献血アルブミン５％静注１２．５ｇ／２５０ｍＬ「タケダ」
621155202	献血アルブミン２０％静注４ｇ／２０ｍＬ「ＪＢ」
621155502	献血アルブミン２０％静注４ｇ／２０ｍＬ「タケダ」
620008814	献血アルブミン２５％静注５ｇ／２０ｍＬ「ベネシス」
620008815	献血アルブミン２５％静注１２．５ｇ／５０ｍＬ「ベネシス」
620009136	アルブミナー２５％静注１２．５ｇ／５０ｍＬ
621450201	赤十字アルブミン２５％静注１２．５ｇ／５０ｍＬ
621156608	献血アルブミン２５％静注１２．５ｇ／５０ｍＬ「ＫＭＢ」
621645902	献血アルブミン２５％静注１２．５ｇ／５０ｍＬ「タケダ」
620009137	アルブミン－ベーリング２０％静注１０．０ｇ／５０ｍＬ
621157302	献血アルブミン２０％静注１０ｇ／５０ｍＬ「ＪＢ」
621155408	献血アルブミン２０％静注１０ｇ／５０ｍＬ「ＫＭＢ」
621157403	献血アルブミン２０％静注１０ｇ／５０ｍＬ「タケダ」
646340028	乾燥人フィブリノゲン
621157504	フィブリノゲンＨＴ静注用１ｇ「ＪＢ」
646340054	人免疫グロブリン
621157601	ガンマグロブリン筋注４５０ｍｇ／３ｍＬ「ニチヤク」
621157602	ガンマグロブリン筋注１５００ｍｇ／１０ｍＬ「ニチヤク」
621157617	グロブリン筋注４５０ｍｇ／３ｍＬ「ＪＢ」
621157604	グロブリン筋注１５００ｍｇ／１０ｍＬ「ＪＢ」
621157607	ガンマグロブリン筋注４５０ｍｇ／３ｍＬ「タケダ」
621157611	ガンマグロブリン筋注１５００ｍｇ／１０ｍＬ「タケダ」
621384901	ファイバ静注用１０００
620007377	テタガムＰ筋注シリンジ２５０
646340456	抗破傷風人免疫グロブリン
646340188	人ハプトグロビン
621158404	ハプトグロビン静注２０００単位「ＪＢ」
622607401	ガンマガード静注用５ｇ
621158701	献血アルブミネート４．４％静注４．４ｇ／１００ｍＬ
621560801	献血アルブミネート４．４％静注１１ｇ／２５０ｍＬ
646340261	乾燥抗ＨＢｓ人免疫グロブリン
621159004	ヘブスブリン筋注用２００単位
621159001	乾燥ＨＢグロブリン筋注用２００単位「ニチヤク」
646340262	乾燥抗ＨＢｓ人免疫グロブリン
621159104	ヘブスブリン筋注用１０００単位
621159101	乾燥ＨＢグロブリン筋注用１０００単位「ニチヤク」
646340491	乾燥濃縮人アンチトロンビンⅢ
620001350	献血ノンスロン５００注射用
621159207	ノイアート静注用５００単位
640453060	乾燥濃縮人アンチトロンビンⅢ
620001351	献血ノンスロン１５００注射用
620003071	ノイアート静注用１５００単位
620009201	ベリナートＰ静注用５００
622926301	ベリナート皮下注用２０００
621758002	献血ポリグロビンＮ５％静注０．５ｇ／１０ｍＬ
621758102	献血ポリグロビンＮ５％静注２．５ｇ／５０ｍＬ
621758202	献血ポリグロビンＮ５％静注５ｇ／１００ｍＬ
622192202	献血ポリグロビンＮ１０％静注５ｇ／５０ｍＬ
622192302	献血ポリグロビンＮ１０％静注１０ｇ／１００ｍＬ
622523501	献血ポリグロビンＮ１０％静注２．５ｇ／２５ｍＬ
622821601	ピリヴィジェン１０％静注２．５ｇ／２５ｍＬ
622683602	ピリヴィジェン１０％静注５ｇ／５０ｍＬ
622683702	ピリヴィジェン１０％静注１０ｇ／１００ｍＬ
622683802	ピリヴィジェン１０％静注２０ｇ／２００ｍＬ
621159901	献血ヴェノグロブリンＩＨ５％静注０．５ｇ／１０ｍＬ
621160201	献血ヴェノグロブリンＩＨ５％静注２．５ｇ／５０ｍＬ
622961500	ポリエチレングリコール処理人免疫グロブリン２．５ｇ５０ｍＬ注射液
621160501	献血ヴェノグロブリンＩＨ５％静注１ｇ／２０ｍＬ
622961600	ポリエチレングリコール処理人免疫グロブリン１ｇ２０ｍＬ注射液
621490001	献血ヴェノグロブリンＩＨ５％静注５ｇ／１００ｍＬ
622235601	献血ヴェノグロブリンＩＨ５％静注１０ｇ／２００ｍＬ
622534401	献血ヴェノグロブリンＩＨ１０％静注０．５ｇ／５ｍＬ
622534501	献血ヴェノグロブリンＩＨ１０％静注２．５ｇ／２５ｍＬ
622534601	献血ヴェノグロブリンＩＨ１０％静注５ｇ／５０ｍＬ
622534701	献血ヴェノグロブリンＩＨ１０％静注１０ｇ／１００ｍＬ
622534801	献血ヴェノグロブリンＩＨ１０％静注２０ｇ／２００ｍＬ
646340497	乾燥濃縮人血液凝固第Ⅸ因子
620009263	クリスマシンＭ静注用４００単位
622408201	ノバクトＭ静注用５００単位
646340499	乾燥濃縮人血液凝固第Ⅸ因子
620009264	クリスマシンＭ静注用１０００単位
622408301	ノバクトＭ静注用１０００単位
622034100	乾燥濃縮人血液凝固第Ⅸ因子
622034200	乾燥濃縮人血液凝固第Ⅸ因子
622408401	ノバクトＭ静注用２０００単位
620009198	フィブロガミンＰ静注用
629903301	アドベイト静注用キット２５０
629903401	アドベイト静注用キット５００
629903501	アドベイト静注用キット１０００
629903601	アドベイト静注用キット１５００
629903701	アドベイト静注用キット２０００
629903801	アドベイト静注用キット３０００
640412173	ポリエチレングリコール処理抗破傷風人免疫グロブリン
621161703	テタノブリンＩＨ静注２５０単位
640412174	ポリエチレングリコール処理抗破傷風人免疫グロブリン
621161803	テタノブリンＩＨ静注１５００単位
622366301	ノボセブンＨＩ静注用１ｍｇ　シリンジ
622366401	ノボセブンＨＩ静注用２ｍｇ　シリンジ
622366501	ノボセブンＨＩ静注用５ｍｇ　シリンジ
640443038	注射用アナクトＣ２，５００単位
640453163	ポリエチレングリコール処理抗ＨＢｓ人免疫グロブリン
621450602	ヘブスブリンＩＨ静注１０００単位
621971601	ベネフィクス静注用５００
621971701	ベネフィクス静注用１０００
621971801	ベネフィクス静注用２０００
622273601	ベネフィクス静注用３０００
622288001	ハイゼントラ２０％皮下注１ｇ／５ｍＬ
622288101	ハイゼントラ２０％皮下注２ｇ／１０ｍＬ
622288201	ハイゼントラ２０％皮下注４ｇ／２０ｍＬ
